,PLAYER_NAME,combined_zone,SHOT_TYPE,TEAM_NAME,TEAM_ID,PLAYER_ID,FGM,FGA,FG%,shot_value,scaled_pts_per_OREB,OREB%,xpps
5245,Elie Okobo,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629059,0,1,0.0,2,0.9654038621601422,0.375,0.3620264483100533
5246,Isaiah Canaan,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203477,1,1,1.0,2,0.9654038621601422,0.375,2.0
5247,Jamal Crawford,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2037,1,1,1.0,2,0.9654038621601422,0.375,2.0
5248,Josh Jackson,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628367,0,1,0.0,2,0.9654038621601422,0.375,0.3620264483100533
5249,Ryan Anderson,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,201583,2,2,1.0,2,0.9654038621601422,0.375,2.0
5250,T.J. Warren,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203933,1,2,0.5,2,0.9654038621601422,0.375,1.1810132241550266
5251,De'Anthony Melton,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629001,1,3,0.3333333333333333,2,1.1276516471897924,0.2553191489361702,0.8586073725713121
5252,Deandre Ayton,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629028,8,17,0.47058823529411764,2,1.1276516471897924,0.2553191489361702,1.0935999723360421
5253,Devin Booker,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626164,10,21,0.47619047619047616,2,1.1276516471897924,0.2553191489361702,1.1031915070203167
5254,Elie Okobo,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629059,0,2,0.0,2,1.1276516471897924,0.2553191489361702,0.28791105885696827
5255,Isaiah Canaan,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203477,1,1,1.0,2,1.1276516471897924,0.2553191489361702,2.0
5256,Jamal Crawford,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2037,1,4,0.25,2,1.1276516471897924,0.2553191489361702,0.7159332941427262
5257,Josh Jackson,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628367,2,5,0.4,2,1.1276516471897924,0.2553191489361702,0.9727466353141809
5258,Mikal Bridges,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628969,1,4,0.25,2,1.1276516471897924,0.2553191489361702,0.7159332941427262
5259,Richaun Holmes,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626158,1,2,0.5,2,1.1276516471897924,0.2553191489361702,1.1439555294284842
5260,Ryan Anderson,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,201583,1,4,0.25,2,1.1276516471897924,0.2553191489361702,0.7159332941427262
5261,T.J. Warren,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203933,5,14,0.35714285714285715,2,1.1276516471897924,0.2553191489361702,0.8993713949794796
5262,De'Anthony Melton,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629001,0,5,0.0,2,1.2898994322194424,0.10204081632653061,0.13162239104280024
5263,Deandre Ayton,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629028,2,13,0.15384615384615385,2,1.2898994322194424,0.10204081632653061,0.4190651001131387
5264,Devin Booker,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626164,12,18,0.6666666666666666,2,1.2898994322194424,0.10204081632653061,1.3772074636809333
5265,Elie Okobo,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629059,0,3,0.0,2,1.2898994322194424,0.10204081632653061,0.13162239104280024
5266,Isaiah Canaan,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203477,2,3,0.6666666666666666,2,1.2898994322194424,0.10204081632653061,1.3772074636809333
5267,Jamal Crawford,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2037,4,10,0.4,2,1.2898994322194424,0.10204081632653061,0.8789734346256802
5268,Jawun Evans,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628393,0,1,0.0,2,1.2898994322194424,0.10204081632653061,0.13162239104280024
5269,Josh Jackson,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628367,3,7,0.42857142857142855,2,1.2898994322194424,0.10204081632653061,0.9323556520244572
5270,Mikal Bridges,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628969,0,1,0.0,2,1.2898994322194424,0.10204081632653061,0.13162239104280024
5271,Ryan Anderson,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,201583,0,1,0.0,2,1.2898994322194424,0.10204081632653061,0.13162239104280024
5272,T.J. Warren,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203933,2,10,0.2,2,1.2898994322194424,0.10204081632653061,0.5052979128342402
5273,Trevor Ariza,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2772,1,1,1.0,2,1.2898994322194424,0.10204081632653061,2.0
5274,Troy Daniels,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203584,0,1,0.0,2,1.2898994322194424,0.10204081632653061,0.13162239104280024
5275,De'Anthony Melton,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629001,1,1,1.0,2,0.3164127220415416,0.125,2.0
5276,Deandre Ayton,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629028,0,1,0.0,2,0.3164127220415416,0.125,0.0395515902551927
5277,Devin Booker,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626164,2,4,0.5,2,0.3164127220415416,0.125,1.0197757951275963
5278,Isaiah Canaan,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203477,1,2,0.5,2,0.3164127220415416,0.125,1.0197757951275963
5279,Jamal Crawford,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2037,0,1,0.0,2,0.3164127220415416,0.125,0.0395515902551927
5280,Jawun Evans,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628393,1,1,1.0,2,0.3164127220415416,0.125,2.0
5281,Josh Jackson,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628367,3,5,0.6,2,0.3164127220415416,0.125,1.2158206361020771
5282,T.J. Warren,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203933,1,1,1.0,2,0.3164127220415416,0.125,2.0
5283,Trevor Ariza,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2772,2,3,0.6666666666666666,2,0.3164127220415416,0.125,1.3465171967517309
5284,De'Anthony Melton,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629001,1,1,1.0,2,2.0686888003617634,0.10204081632653061,2.0
5285,Deandre Ayton,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629028,1,8,0.125,2,2.0686888003617634,0.10204081632653061,0.43470435717515743
5286,Devin Booker,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626164,8,16,0.5,2,2.0686888003617634,0.10204081632653061,1.105545346957233
5287,Elie Okobo,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629059,1,2,0.5,2,2.0686888003617634,0.10204081632653061,1.105545346957233
5288,Isaiah Canaan,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203477,2,3,0.6666666666666666,2,2.0686888003617634,0.10204081632653061,1.4036968979714886
5289,Jamal Crawford,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2037,0,6,0.0,2,2.0686888003617634,0.10204081632653061,0.21109069391446567
5290,Josh Jackson,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628367,4,10,0.4,2,2.0686888003617634,0.10204081632653061,0.9266544163486794
5291,Mikal Bridges,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628969,0,2,0.0,2,2.0686888003617634,0.10204081632653061,0.21109069391446567
5292,Richaun Holmes,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626158,0,1,0.0,2,2.0686888003617634,0.10204081632653061,0.21109069391446567
5293,Ryan Anderson,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,201583,0,2,0.0,2,2.0686888003617634,0.10204081632653061,0.21109069391446567
5294,T.J. Warren,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203933,7,18,0.3888888888888889,2,2.0686888003617634,0.10204081632653061,0.9067776462810624
5295,De'Anthony Melton,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629001,15,27,0.5555555555555556,2,1.3103938892758193,0.2602739726027397,1.2626939658827432
5296,Deandre Ayton,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629028,171,231,0.7402597402597403,2,1.3103938892758193,0.2602739726027397,1.5691068631782266
5297,Devin Booker,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626164,66,113,0.584070796460177,2,1.3103938892758193,0.2602739726027397,1.3099989990451335
5298,Dragan Bender,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1627733,6,9,0.6666666666666666,2,1.3103938892758193,0.2602739726027397,1.4470204744120574
5299,Elie Okobo,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1629059,23,38,0.6052631578947368,2,1.3103938892758193,0.2602739726027397,1.3451558249616469
5300,Isaiah Canaan,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203477,15,36,0.4166666666666667,2,1.3103938892758193,0.2602739726027397,1.0322858302211004
5301,Jamal Crawford,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2037,3,8,0.375,2,1.3103938892758193,0.2602739726027397,0.9631633895226076
5302,Josh Jackson,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628367,48,99,0.48484848484848486,2,1.3103938892758193,0.2602739726027397,1.145395278636816
5303,Mikal Bridges,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1628969,43,67,0.6417910447761194,2,1.3103938892758193,0.2602739726027397,1.4057533456368376
5304,Richaun Holmes,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,1626158,83,111,0.7477477477477478,2,1.3103938892758193,0.2602739726027397,1.5815290076631785
5305,Ryan Anderson,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,201583,7,12,0.5833333333333334,2,1.3103938892758193,0.2602739726027397,1.3087755930150717
5306,T.J. Warren,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203933,79,124,0.6370967741935484,2,1.3103938892758193,0.2602739726027397,1.397965839077643
5307,Troy Daniels,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,203584,3,8,0.375,2,1.3103938892758193,0.2602739726027397,0.9631633895226076
5308,Tyson Chandler,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Phoenix Suns,1610612756,2199,34,56,0.6071428571428571,2,1.3103938892758193,0.2602739726027397,1.3482741305570676
5309,De'Anthony Melton,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,1629001,4,7,0.5714285714285714,3,1.8625386735005605,0.19318181818181818,1.8684894031631956
5310,Devin Booker,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,1626164,1,2,0.5,3,1.8625386735005605,0.19318181818181818,1.6799043036903951
5311,Dragan Bender,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,1627733,1,4,0.25,3,1.8625386735005605,0.19318181818181818,1.0198564555355927
5312,Elie Okobo,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,1629059,2,5,0.4,3,1.8625386735005605,0.19318181818181818,1.4158851644284742
5313,Isaiah Canaan,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,203477,4,9,0.4444444444444444,3,1.8625386735005605,0.19318181818181818,1.5332270041004388
5314,Jamal Crawford,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,2037,1,6,0.16666666666666666,3,1.8625386735005605,0.19318181818181818,0.7998405061506584
5315,Josh Jackson,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,1628367,4,17,0.23529411764705882,3,1.8625386735005605,0.19318181818181818,0.9810301115264864
5316,Mikal Bridges,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,1628969,6,26,0.23076923076923078,3,1.8625386735005605,0.19318181818181818,0.9690835441390693
5317,Ryan Anderson,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,201583,0,2,0.0,3,1.8625386735005605,0.19318181818181818,0.35980860738079007
5318,T.J. Warren,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,203933,4,15,0.26666666666666666,3,1.8625386735005605,0.19318181818181818,1.0638596454125795
5319,Troy Daniels,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Phoenix Suns,1610612756,203584,4,7,0.5714285714285714,3,1.8625386735005605,0.19318181818181818,1.8684894031631956
5320,DeAndre Jordan,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,201599,0,2,0.0,2,1.1971864122024996,0.22105263157894736,0.2646412069079209
5321,Dennis Smith Jr.,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628372,4,13,0.3076923076923077,2,1.1971864122024996,0.22105263157894736,0.7985977586285606
5322,Devin Harris,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,2734,1,1,1.0,2,1.1971864122024996,0.22105263157894736,2.0
5323,Dorian Finney-Smith,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1627827,3,5,0.6,2,1.1971864122024996,0.22105263157894736,1.3058564827631685
5324,Dwight Powell,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203939,0,1,0.0,2,1.1971864122024996,0.22105263157894736,0.2646412069079209
5325,Harrison Barnes,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203084,6,19,0.3157894736842105,2,1.1971864122024996,0.22105263157894736,0.8126492468317353
5326,J.J. Barea,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,200826,9,27,0.3333333333333333,2,1.1971864122024996,0.22105263157894736,0.843094137938614
5327,Jalen Brunson,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628973,6,16,0.375,2,1.1971864122024996,0.22105263157894736,0.9154007543174506
5328,Luka Doncic,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629029,16,37,0.43243243243243246,2,1.1971864122024996,0.22105263157894736,1.015066630947739
5329,Maxi Kleber,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628467,1,2,0.5,2,1.1971864122024996,0.22105263157894736,1.1323206034539606
5330,Ryan Broekhoff,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629151,1,1,1.0,2,1.1971864122024996,0.22105263157894736,2.0
5331,Wesley Matthews,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,202083,12,30,0.4,2,1.1971864122024996,0.22105263157894736,0.9587847241447526
5332,DeAndre Jordan,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,201599,6,17,0.35294117647058826,2,1.2898994322194424,0.26666666666666666,0.9284532353633548
5333,Dennis Smith Jr.,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628372,2,13,0.15384615384615385,2,1.2898994322194424,0.26666666666666666,0.5987465385520794
5334,Devin Harris,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,2734,6,10,0.6,2,1.2898994322194424,0.26666666666666666,1.3375892727700738
5335,Dirk Nowitzki,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1717,0,1,0.0,2,1.2898994322194424,0.26666666666666666,0.3439731819251846
5336,Dorian Finney-Smith,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1627827,1,9,0.1111111111111111,2,1.2898994322194424,0.26666666666666666,0.5279761617112753
5337,Dwight Powell,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203939,4,9,0.4444444444444444,2,1.2898994322194424,0.26666666666666666,1.079985101069547
5338,Harrison Barnes,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203084,13,54,0.24074074074074073,2,1.2898994322194424,0.26666666666666666,0.7426463047950476
5339,J.J. Barea,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,200826,9,32,0.28125,2,1.2898994322194424,0.26666666666666666,0.8097307245087264
5340,Jalen Brunson,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628973,6,15,0.4,2,1.2898994322194424,0.26666666666666666,1.0063839091551108
5341,Luka Doncic,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629029,22,50,0.44,2,1.2898994322194424,0.26666666666666666,1.0726249818781035
5342,Maxi Kleber,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628467,6,8,0.75,2,1.2898994322194424,0.26666666666666666,1.585993295481296
5343,Ryan Broekhoff,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629151,0,1,0.0,2,1.2898994322194424,0.26666666666666666,0.3439731819251846
5344,Salah Mejri,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1626257,1,3,0.3333333333333333,2,1.2898994322194424,0.26666666666666666,0.8959821212834564
5345,Wesley Matthews,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,202083,4,23,0.17391304347826086,2,1.2898994322194424,0.26666666666666666,0.631977845938196
5346,DeAndre Jordan,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,201599,0,1,0.0,2,1.5332711097639176,0.26666666666666666,0.40887229593704466
5347,Dirk Nowitzki,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1717,1,1,1.0,2,1.5332711097639176,0.26666666666666666,2.0
5348,Dorian Finney-Smith,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1627827,0,1,0.0,2,1.5332711097639176,0.26666666666666666,0.40887229593704466
5349,Harrison Barnes,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203084,0,1,0.0,2,1.5332711097639176,0.26666666666666666,0.40887229593704466
5350,J.J. Barea,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,200826,2,5,0.4,2,1.5332711097639176,0.26666666666666666,1.0453233775622268
5351,Jalen Brunson,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628973,2,6,0.3333333333333333,2,1.5332711097639176,0.26666666666666666,0.9392481972913631
5352,Luka Doncic,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629029,0,3,0.0,2,1.5332711097639176,0.26666666666666666,0.40887229593704466
5353,Maxi Kleber,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628467,1,2,0.5,2,1.5332711097639176,0.26666666666666666,1.2044361479685224
5354,Wesley Matthews,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,202083,2,3,0.6666666666666666,2,1.5332711097639176,0.26666666666666666,1.4696240986456814
5355,DeAndre Jordan,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,201599,0,1,0.0,2,1.2898994322194424,0.13043478260869565,0.1682477520286229
5356,Dennis Smith Jr.,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628372,7,12,0.5833333333333334,2,1.2898994322194424,0.13043478260869565,1.236769896678593
5357,Dirk Nowitzki,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1717,0,1,0.0,2,1.2898994322194424,0.13043478260869565,0.1682477520286229
5358,Dorian Finney-Smith,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1627827,2,2,1.0,2,1.2898994322194424,0.13043478260869565,2.0
5359,Dwight Powell,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203939,1,1,1.0,2,1.2898994322194424,0.13043478260869565,2.0
5360,Harrison Barnes,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203084,4,8,0.5,2,1.2898994322194424,0.13043478260869565,1.0841238760143115
5361,J.J. Barea,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,200826,1,5,0.2,2,1.2898994322194424,0.13043478260869565,0.5345982016228984
5362,Jalen Brunson,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628973,1,3,0.3333333333333333,2,1.2898994322194424,0.13043478260869565,0.7788318346857486
5363,Luka Doncic,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629029,4,5,0.8,2,1.2898994322194424,0.13043478260869565,1.6336495504057247
5364,Ryan Broekhoff,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1629151,1,1,1.0,2,1.2898994322194424,0.13043478260869565,2.0
5365,Wesley Matthews,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,202083,0,5,0.0,2,1.2898994322194424,0.13043478260869565,0.1682477520286229
5366,DeAndre Jordan,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,201599,0,1,0.0,2,1.0465277546749672,0.23529411764705882,0.24624182462940403
5367,Dennis Smith Jr.,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1628372,1,7,0.14285714285714285,2,1.0465277546749672,0.23529411764705882,0.4967787068252034
5368,Devin Harris,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,2734,1,2,0.5,2,1.0465277546749672,0.23529411764705882,1.1231209123147021
5369,Dorian Finney-Smith,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,1627827,0,1,0.0,2,1.0465277546749672,0.23529411764705882,0.24624182462940403
5370,Harrison Barnes,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,203084,5,12,0.4166666666666667,2,1.0465277546749672,0.23529411764705882,0.9769743977004857
5371,J.J. Barea,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Dallas Mavericks,1610612742,200826,11,14,0.7857142857142857,2,1.0465277546749672,0.23529411764705882,1.624194676706301
